"","NbCant","Période","NomCant","Mois","NumBranche","Front_F_Branche","Emplois","Part"
"10095",24,"2022Q3","Neuchâtel",2022-09-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",271.2,NA,NA
"10096",24,"2022Q3","Neuchâtel",2022-09-01,"CL 29-30 ..... Fabrication de matériels de transport",17.7,NA,NA
"10097",24,"2022Q3","Neuchâtel",2022-09-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1475.1,NA,NA
"10098",24,"2022Q3","Neuchâtel",2022-09-01,"D 35 > Production et distribution d'énergie",1.6,NA,NA
"10099",24,"2022Q3","Neuchâtel",2022-09-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",4.4,NA,NA
"10100",24,"2022Q3","Neuchâtel",2022-09-01,"F 41-43 > Construction",424.4,NA,NA
"10101",24,"2022Q3","Neuchâtel",2022-09-01,"FA 41-42 ..... Construction de bâtiments et génie civil",152.4,NA,NA
"10102",24,"2022Q3","Neuchâtel",2022-09-01,"FB 43 ..... Travaux de construction spécialisés",272.1,NA,NA
"10103",24,"2022Q3","Neuchâtel",2022-09-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",126,NA,NA
"10104",24,"2022Q3","Neuchâtel",2022-09-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1205,NA,NA
"10105",24,"2022Q3","Neuchâtel",2022-09-01,"G 46 ..... Commerce de gros",366,NA,NA
"10106",24,"2022Q3","Neuchâtel",2022-09-01,"G 47 ..... Commerce de détail",713,NA,NA
"10107",24,"2022Q3","Neuchâtel",2022-09-01,"G-U 45-99 - Secteur tertiaire",7810.7,69461,11.2447272570219
"10108",24,"2022Q3","Neuchâtel",2022-09-01,"H 49-53 > Transports et entreposage",232.2,NA,NA
"10109",24,"2022Q3","Neuchâtel",2022-09-01,"HA 49 ..... Transports terrestres et transport par conduites",157,NA,NA
"10110",24,"2022Q3","Neuchâtel",2022-09-01,"HB 50-51 ..... Transports par eau, transports aériens",30.6,NA,NA
"10111",24,"2022Q3","Neuchâtel",2022-09-01,"HC 52 ..... Entreposage et services auxiliaires des transports",31,NA,NA
"10112",24,"2022Q3","Neuchâtel",2022-09-01,"HD 53 ..... Activités de poste et de courrier",13.6,NA,NA
"10113",24,"2022Q3","Neuchâtel",2022-09-01,"I 55 ..... Hébergement",108.6,NA,NA
"10114",24,"2022Q3","Neuchâtel",2022-09-01,"I 55-56 > Hébergement et restauration",328.8,NA,NA
"10115",24,"2022Q3","Neuchâtel",2022-09-01,"I 56 ..... Restauration",220.1,NA,NA
"10116",24,"2022Q3","Neuchâtel",2022-09-01,"J 58-63 > Information et communication",397.2,NA,NA
"10117",24,"2022Q3","Neuchâtel",2022-09-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",21.2,NA,NA
"10118",24,"2022Q3","Neuchâtel",2022-09-01,"JB 61 ..... Télécommunications",2.6,NA,NA
"10119",24,"2022Q3","Neuchâtel",2022-09-01,"JC 62-63 ..... Activités informatiques et services d’information",373.4,NA,NA
"10120",24,"2022Q3","Neuchâtel",2022-09-01,"K 64 ..... Activités des services financiers",10.2,NA,NA
"10121",24,"2022Q3","Neuchâtel",2022-09-01,"K 64-66 > Activités financières et d'assurance",24.2,NA,NA
"10122",24,"2022Q3","Neuchâtel",2022-09-01,"K 65 ..... Assurance",13,NA,NA
"10123",24,"2022Q3","Neuchâtel",2022-09-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0.9,NA,NA
"10124",24,"2022Q3","Neuchâtel",2022-09-01,"L 68 > Activités immobilières",1.7,NA,NA
"10125",24,"2022Q3","Neuchâtel",2022-09-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",1778.3,NA,NA
"10126",24,"2022Q3","Neuchâtel",2022-09-01,"MA 69 ..... Activités juridiques et comptables",410.8,NA,NA
"10127",24,"2022Q3","Neuchâtel",2022-09-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",434.8,NA,NA
"10128",24,"2022Q3","Neuchâtel",2022-09-01,"MC 71 ..... Activités d'architecture et d'ingénierie",603.4,NA,NA
"10129",24,"2022Q3","Neuchâtel",2022-09-01,"MD 72 ..... Recherche-développement scientifique",10.3,NA,NA
"10130",24,"2022Q3","Neuchâtel",2022-09-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",318.9,NA,NA
"10131",24,"2022Q3","Neuchâtel",2022-09-01,"N 77-82 > Activités de services administratifs et de soutien",2046.3,NA,NA
"10132",24,"2022Q3","Neuchâtel",2022-09-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",665.5,NA,NA
"10133",24,"2022Q3","Neuchâtel",2022-09-01,"NB 78 ..... Activités liées à l'emploi",1380.8,NA,NA
"10134",24,"2022Q3","Neuchâtel",2022-09-01,"O 84 > Administration publique",18.3,NA,NA
"10135",24,"2022Q3","Neuchâtel",2022-09-01,"P 85 > Enseignement",74.3,NA,NA
"10136",24,"2022Q3","Neuchâtel",2022-09-01,"Q 86 ..... Activités pour la santé humaine",836.6,NA,NA
"10137",24,"2022Q3","Neuchâtel",2022-09-01,"Q 86-88 > Santé humaine et action sociale",1462.3,NA,NA
"10138",24,"2022Q3","Neuchâtel",2022-09-01,"Q 87 ..... Hébergement médico-social et social",425.5,NA,NA
"10139",24,"2022Q3","Neuchâtel",2022-09-01,"Q 88 ..... Action sociale sans hébergement",200.2,NA,NA
"10140",24,"2022Q3","Neuchâtel",2022-09-01,"R 90-93 > Arts, spectacles et activités récréatives",44.9,NA,NA
"10141",24,"2022Q3","Neuchâtel",2022-09-01,"S 94-96 > Autres activités de services",187.6,NA,NA
"10142",24,"2022Q3","Neuchâtel",2022-09-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",8.6,NA,NA
"10143",24,"2022Q3","Neuchâtel",2022-09-01,"U 99 > Activités extra-territoriales",0,NA,NA
"10144",26,"2022Q3","Jura",2022-09-01,"A 01-03 - Secteur primaire",99.3,2979,3.33333333333333
"10145",26,"2022Q3","Jura",2022-09-01,"A-U 01-99 Total",10581.6,43845,24.1341087923366
"10146",26,"2022Q3","Jura",2022-09-01,"B 05-09 > Industries extractives",3.4,NA,NA
"10147",26,"2022Q3","Jura",2022-09-01,"B-F 05-43 - Secteur secondaire",5467,16138,33.8765646300657
"10148",26,"2022Q3","Jura",2022-09-01,"C 10-33 > Industrie manufacturière",4984.4,NA,NA
"10149",26,"2022Q3","Jura",2022-09-01,"CA 10-12 ..... Industries alimentaires et du tabac",110.9,NA,NA
"10150",26,"2022Q3","Jura",2022-09-01,"CB 13-15 ..... Industries du textile et de l’habillement",82.1,NA,NA
"10151",26,"2022Q3","Jura",2022-09-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",100.9,NA,NA
"10152",26,"2022Q3","Jura",2022-09-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",45,NA,NA
"10153",26,"2022Q3","Jura",2022-09-01,"CF 21 ..... Industrie pharmaceutique",31.6,NA,NA
"10154",26,"2022Q3","Jura",2022-09-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",107,NA,NA
"10155",26,"2022Q3","Jura",2022-09-01,"CH 24-25 ..... Fabrication de produits métalliques",731.7,NA,NA
"10156",26,"2022Q3","Jura",2022-09-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",1960.9,NA,NA
"10157",26,"2022Q3","Jura",2022-09-01,"CJ 27 ..... Fabrication d'équipements électriques",176.1,NA,NA
"10158",26,"2022Q3","Jura",2022-09-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",651.5,NA,NA
"10159",26,"2022Q3","Jura",2022-09-01,"CL 29-30 ..... Fabrication de matériels de transport",42.9,NA,NA
"10160",26,"2022Q3","Jura",2022-09-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",943.9,NA,NA
"10161",26,"2022Q3","Jura",2022-09-01,"D 35 > Production et distribution d'énergie",36.9,NA,NA
"10162",26,"2022Q3","Jura",2022-09-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",5.2,NA,NA
"10163",26,"2022Q3","Jura",2022-09-01,"F 41-43 > Construction",437,NA,NA
"10164",26,"2022Q3","Jura",2022-09-01,"FA 41-42 ..... Construction de bâtiments et génie civil",139,NA,NA
"10165",26,"2022Q3","Jura",2022-09-01,"FB 43 ..... Travaux de construction spécialisés",298.1,NA,NA
"10166",26,"2022Q3","Jura",2022-09-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",166.7,NA,NA
"10167",26,"2022Q3","Jura",2022-09-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1348.9,NA,NA
"10168",26,"2022Q3","Jura",2022-09-01,"G 46 ..... Commerce de gros",376.4,NA,NA
"10169",26,"2022Q3","Jura",2022-09-01,"G 47 ..... Commerce de détail",805.8,NA,NA
"10170",26,"2022Q3","Jura",2022-09-01,"G-U 45-99 - Secteur tertiaire",5015.2,24728,20.2814623099321
"10171",26,"2022Q3","Jura",2022-09-01,"H 49-53 > Transports et entreposage",170.1,NA,NA
"10172",26,"2022Q3","Jura",2022-09-01,"HA 49 ..... Transports terrestres et transport par conduites",118.3,NA,NA
"10173",26,"2022Q3","Jura",2022-09-01,"HB 50-51 ..... Transports par eau, transports aériens",10.5,NA,NA
"10174",26,"2022Q3","Jura",2022-09-01,"HC 52 ..... Entreposage et services auxiliaires des transports",21.7,NA,NA
"10175",26,"2022Q3","Jura",2022-09-01,"HD 53 ..... Activités de poste et de courrier",19.5,NA,NA
"10176",26,"2022Q3","Jura",2022-09-01,"I 55 ..... Hébergement",154.9,NA,NA
"10177",26,"2022Q3","Jura",2022-09-01,"I 55-56 > Hébergement et restauration",500.2,NA,NA
"10178",26,"2022Q3","Jura",2022-09-01,"I 56 ..... Restauration",345.3,NA,NA
"10179",26,"2022Q3","Jura",2022-09-01,"J 58-63 > Information et communication",106.8,NA,NA
"10180",26,"2022Q3","Jura",2022-09-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",37.3,NA,NA
"10181",26,"2022Q3","Jura",2022-09-01,"JB 61 ..... Télécommunications",9.6,NA,NA
"10182",26,"2022Q3","Jura",2022-09-01,"JC 62-63 ..... Activités informatiques et services d’information",59.8,NA,NA
"10183",26,"2022Q3","Jura",2022-09-01,"K 64 ..... Activités des services financiers",1.9,NA,NA
"10184",26,"2022Q3","Jura",2022-09-01,"K 64-66 > Activités financières et d'assurance",8.5,NA,NA
"10185",26,"2022Q3","Jura",2022-09-01,"K 65 ..... Assurance",5.7,NA,NA
"10186",26,"2022Q3","Jura",2022-09-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0.9,NA,NA
"10187",26,"2022Q3","Jura",2022-09-01,"L 68 > Activités immobilières",7.9,NA,NA
"10188",26,"2022Q3","Jura",2022-09-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",284.8,NA,NA
"10189",26,"2022Q3","Jura",2022-09-01,"MA 69 ..... Activités juridiques et comptables",73.9,NA,NA
"10190",26,"2022Q3","Jura",2022-09-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",51.7,NA,NA
"10191",26,"2022Q3","Jura",2022-09-01,"MC 71 ..... Activités d'architecture et d'ingénierie",97.7,NA,NA
"10192",26,"2022Q3","Jura",2022-09-01,"MD 72 ..... Recherche-développement scientifique",0.9,NA,NA
"10193",26,"2022Q3","Jura",2022-09-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",60.5,NA,NA
"10194",26,"2022Q3","Jura",2022-09-01,"N 77-82 > Activités de services administratifs et de soutien",1320.4,NA,NA
"10195",26,"2022Q3","Jura",2022-09-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",117.6,NA,NA
"10196",26,"2022Q3","Jura",2022-09-01,"NB 78 ..... Activités liées à l'emploi",1202.8,NA,NA
"10197",26,"2022Q3","Jura",2022-09-01,"O 84 > Administration publique",10,NA,NA
"10198",26,"2022Q3","Jura",2022-09-01,"P 85 > Enseignement",50.1,NA,NA
"10199",26,"2022Q3","Jura",2022-09-01,"Q 86 ..... Activités pour la santé humaine",514,NA,NA
"10200",26,"2022Q3","Jura",2022-09-01,"Q 86-88 > Santé humaine et action sociale",881.6,NA,NA
"10201",26,"2022Q3","Jura",2022-09-01,"Q 87 ..... Hébergement médico-social et social",273.7,NA,NA
"10202",26,"2022Q3","Jura",2022-09-01,"Q 88 ..... Action sociale sans hébergement",93.9,NA,NA
"10203",26,"2022Q3","Jura",2022-09-01,"R 90-93 > Arts, spectacles et activités récréatives",80.2,NA,NA
"10204",26,"2022Q3","Jura",2022-09-01,"S 94-96 > Autres activités de services",173.9,NA,NA
"10205",26,"2022Q3","Jura",2022-09-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",71.9,NA,NA
"10206",26,"2022Q3","Jura",2022-09-01,"U 99 > Activités extra-territoriales",0,NA,NA
"10207",24,"2022Q4","Neuchâtel",2022-12-01,"A 01-03 - Secteur primaire",66.2,2401,2.75718450645564
"10208",24,"2022Q4","Neuchâtel",2022-12-01,"A-U 01-99 Total",14908.1,106328,14.0208599804379
"10209",24,"2022Q4","Neuchâtel",2022-12-01,"B 05-09 > Industries extractives",7.1,NA,NA
"10210",24,"2022Q4","Neuchâtel",2022-12-01,"B-F 05-43 - Secteur secondaire",6811.5,34466,19.7629547960309
"10211",24,"2022Q4","Neuchâtel",2022-12-01,"C 10-33 > Industrie manufacturière",6374.3,NA,NA
"10212",24,"2022Q4","Neuchâtel",2022-12-01,"CA 10-12 ..... Industries alimentaires et du tabac",35.3,NA,NA
"10213",24,"2022Q4","Neuchâtel",2022-12-01,"CB 13-15 ..... Industries du textile et de l’habillement",64.6,NA,NA
"10214",24,"2022Q4","Neuchâtel",2022-12-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",82.4,NA,NA
"10215",24,"2022Q4","Neuchâtel",2022-12-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",220.6,NA,NA
"10216",24,"2022Q4","Neuchâtel",2022-12-01,"CF 21 ..... Industrie pharmaceutique",163.4,NA,NA
"10217",24,"2022Q4","Neuchâtel",2022-12-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",149.9,NA,NA
"10218",24,"2022Q4","Neuchâtel",2022-12-01,"CH 24-25 ..... Fabrication de produits métalliques",463.9,NA,NA
"10219",24,"2022Q4","Neuchâtel",2022-12-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3215.2,NA,NA
"10220",24,"2022Q4","Neuchâtel",2022-12-01,"CJ 27 ..... Fabrication d'équipements électriques",198.2,NA,NA
"10221",24,"2022Q4","Neuchâtel",2022-12-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",269.1,NA,NA
"10222",24,"2022Q4","Neuchâtel",2022-12-01,"CL 29-30 ..... Fabrication de matériels de transport",25.1,NA,NA
"10223",24,"2022Q4","Neuchâtel",2022-12-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1486.5,NA,NA
"10224",24,"2022Q4","Neuchâtel",2022-12-01,"D 35 > Production et distribution d'énergie",1.6,NA,NA
"10225",24,"2022Q4","Neuchâtel",2022-12-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",0.9,NA,NA
"10226",24,"2022Q4","Neuchâtel",2022-12-01,"F 41-43 > Construction",427.6,NA,NA
"10227",24,"2022Q4","Neuchâtel",2022-12-01,"FA 41-42 ..... Construction de bâtiments et génie civil",150.9,NA,NA
"10228",24,"2022Q4","Neuchâtel",2022-12-01,"FB 43 ..... Travaux de construction spécialisés",276.7,NA,NA
"10229",24,"2022Q4","Neuchâtel",2022-12-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",128.7,NA,NA
"10230",24,"2022Q4","Neuchâtel",2022-12-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1237.4,NA,NA
"10231",24,"2022Q4","Neuchâtel",2022-12-01,"G 46 ..... Commerce de gros",370.8,NA,NA
"10232",24,"2022Q4","Neuchâtel",2022-12-01,"G 47 ..... Commerce de détail",737.9,NA,NA
"10233",24,"2022Q4","Neuchâtel",2022-12-01,"G-U 45-99 - Secteur tertiaire",8030.5,69461,11.5611638185457
"10234",24,"2022Q4","Neuchâtel",2022-12-01,"H 49-53 > Transports et entreposage",224.2,NA,NA
"10235",24,"2022Q4","Neuchâtel",2022-12-01,"HA 49 ..... Transports terrestres et transport par conduites",156.7,NA,NA
"10236",24,"2022Q4","Neuchâtel",2022-12-01,"HB 50-51 ..... Transports par eau, transports aériens",27.3,NA,NA
"10237",24,"2022Q4","Neuchâtel",2022-12-01,"HC 52 ..... Entreposage et services auxiliaires des transports",28.3,NA,NA
"10238",24,"2022Q4","Neuchâtel",2022-12-01,"HD 53 ..... Activités de poste et de courrier",12,NA,NA
"10239",24,"2022Q4","Neuchâtel",2022-12-01,"I 55 ..... Hébergement",101.2,NA,NA
"10240",24,"2022Q4","Neuchâtel",2022-12-01,"I 55-56 > Hébergement et restauration",315.3,NA,NA
"10241",24,"2022Q4","Neuchâtel",2022-12-01,"I 56 ..... Restauration",214.2,NA,NA
"10242",24,"2022Q4","Neuchâtel",2022-12-01,"J 58-63 > Information et communication",380.4,NA,NA
"10243",24,"2022Q4","Neuchâtel",2022-12-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",10.5,NA,NA
"10244",24,"2022Q4","Neuchâtel",2022-12-01,"JB 61 ..... Télécommunications",0.9,NA,NA
"10245",24,"2022Q4","Neuchâtel",2022-12-01,"JC 62-63 ..... Activités informatiques et services d’information",369,NA,NA
"10246",24,"2022Q4","Neuchâtel",2022-12-01,"K 64 ..... Activités des services financiers",16.5,NA,NA
"10247",24,"2022Q4","Neuchâtel",2022-12-01,"K 64-66 > Activités financières et d'assurance",33,NA,NA
"10248",24,"2022Q4","Neuchâtel",2022-12-01,"K 65 ..... Assurance",13.8,NA,NA
"10249",24,"2022Q4","Neuchâtel",2022-12-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",2.8,NA,NA
"10250",24,"2022Q4","Neuchâtel",2022-12-01,"L 68 > Activités immobilières",3.4,NA,NA
"10251",24,"2022Q4","Neuchâtel",2022-12-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",1911,NA,NA
"10252",24,"2022Q4","Neuchâtel",2022-12-01,"MA 69 ..... Activités juridiques et comptables",444.2,NA,NA
"10253",24,"2022Q4","Neuchâtel",2022-12-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",462.4,NA,NA
"10254",24,"2022Q4","Neuchâtel",2022-12-01,"MC 71 ..... Activités d'architecture et d'ingénierie",639.5,NA,NA
"10255",24,"2022Q4","Neuchâtel",2022-12-01,"MD 72 ..... Recherche-développement scientifique",10.3,NA,NA
"10256",24,"2022Q4","Neuchâtel",2022-12-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",354.5,NA,NA
"10257",24,"2022Q4","Neuchâtel",2022-12-01,"N 77-82 > Activités de services administratifs et de soutien",2093.7,NA,NA
"10258",24,"2022Q4","Neuchâtel",2022-12-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",686.4,NA,NA
"10259",24,"2022Q4","Neuchâtel",2022-12-01,"NB 78 ..... Activités liées à l'emploi",1407.3,NA,NA
"10260",24,"2022Q4","Neuchâtel",2022-12-01,"O 84 > Administration publique",15.5,NA,NA
"10261",24,"2022Q4","Neuchâtel",2022-12-01,"P 85 > Enseignement",72.8,NA,NA
"10262",24,"2022Q4","Neuchâtel",2022-12-01,"Q 86 ..... Activités pour la santé humaine",887.6,NA,NA
"10263",24,"2022Q4","Neuchâtel",2022-12-01,"Q 86-88 > Santé humaine et action sociale",1486.8,NA,NA
"10264",24,"2022Q4","Neuchâtel",2022-12-01,"Q 87 ..... Hébergement médico-social et social",409.4,NA,NA
"10265",24,"2022Q4","Neuchâtel",2022-12-01,"Q 88 ..... Action sociale sans hébergement",189.8,NA,NA
"10266",24,"2022Q4","Neuchâtel",2022-12-01,"R 90-93 > Arts, spectacles et activités récréatives",53.4,NA,NA
"10267",24,"2022Q4","Neuchâtel",2022-12-01,"S 94-96 > Autres activités de services",192.4,NA,NA
"10268",24,"2022Q4","Neuchâtel",2022-12-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",10.2,NA,NA
"10269",24,"2022Q4","Neuchâtel",2022-12-01,"U 99 > Activités extra-territoriales",0,NA,NA
"10270",26,"2022Q4","Jura",2022-12-01,"A 01-03 - Secteur primaire",99.7,2979,3.34676065793891
"10271",26,"2022Q4","Jura",2022-12-01,"A-U 01-99 Total",10882.1,43845,24.8194777055537
"10272",26,"2022Q4","Jura",2022-12-01,"B 05-09 > Industries extractives",3.1,NA,NA
"10273",26,"2022Q4","Jura",2022-12-01,"B-F 05-43 - Secteur secondaire",5548.9,16138,34.3840624612715
"10274",26,"2022Q4","Jura",2022-12-01,"C 10-33 > Industrie manufacturière",5066.1,NA,NA
"10275",26,"2022Q4","Jura",2022-12-01,"CA 10-12 ..... Industries alimentaires et du tabac",110.9,NA,NA
"10276",26,"2022Q4","Jura",2022-12-01,"CB 13-15 ..... Industries du textile et de l’habillement",77.3,NA,NA
"10277",26,"2022Q4","Jura",2022-12-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",107,NA,NA
"10278",26,"2022Q4","Jura",2022-12-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",40.7,NA,NA
"10279",26,"2022Q4","Jura",2022-12-01,"CF 21 ..... Industrie pharmaceutique",39.2,NA,NA
"10280",26,"2022Q4","Jura",2022-12-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",104.6,NA,NA
"10281",26,"2022Q4","Jura",2022-12-01,"CH 24-25 ..... Fabrication de produits métalliques",732.7,NA,NA
"10282",26,"2022Q4","Jura",2022-12-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",1943.5,NA,NA
"10283",26,"2022Q4","Jura",2022-12-01,"CJ 27 ..... Fabrication d'équipements électriques",190.2,NA,NA
"10284",26,"2022Q4","Jura",2022-12-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",674.8,NA,NA
"10285",26,"2022Q4","Jura",2022-12-01,"CL 29-30 ..... Fabrication de matériels de transport",50.9,NA,NA
"10286",26,"2022Q4","Jura",2022-12-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",994.3,NA,NA
"10287",26,"2022Q4","Jura",2022-12-01,"D 35 > Production et distribution d'énergie",39.6,NA,NA
"10288",26,"2022Q4","Jura",2022-12-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",1.8,NA,NA
"10289",26,"2022Q4","Jura",2022-12-01,"F 41-43 > Construction",438.2,NA,NA
"10290",26,"2022Q4","Jura",2022-12-01,"FA 41-42 ..... Construction de bâtiments et génie civil",138.7,NA,NA
"10291",26,"2022Q4","Jura",2022-12-01,"FB 43 ..... Travaux de construction spécialisés",299.6,NA,NA
"10292",26,"2022Q4","Jura",2022-12-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",158,NA,NA
"10293",26,"2022Q4","Jura",2022-12-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1387.7,NA,NA
"10294",26,"2022Q4","Jura",2022-12-01,"G 46 ..... Commerce de gros",389.3,NA,NA
"10295",26,"2022Q4","Jura",2022-12-01,"G 47 ..... Commerce de détail",840.4,NA,NA
"10296",26,"2022Q4","Jura",2022-12-01,"G-U 45-99 - Secteur tertiaire",5233.4,24728,21.1638628275639
"10297",26,"2022Q4","Jura",2022-12-01,"H 49-53 > Transports et entreposage",181.6,NA,NA
"10298",26,"2022Q4","Jura",2022-12-01,"HA 49 ..... Transports terrestres et transport par conduites",123.1,NA,NA
"10299",26,"2022Q4","Jura",2022-12-01,"HB 50-51 ..... Transports par eau, transports aériens",13.2,NA,NA
"10300",26,"2022Q4","Jura",2022-12-01,"HC 52 ..... Entreposage et services auxiliaires des transports",20.7,NA,NA
"10301",26,"2022Q4","Jura",2022-12-01,"HD 53 ..... Activités de poste et de courrier",24.6,NA,NA
"10302",26,"2022Q4","Jura",2022-12-01,"I 55 ..... Hébergement",151.7,NA,NA
"10303",26,"2022Q4","Jura",2022-12-01,"I 55-56 > Hébergement et restauration",486.9,NA,NA
"10304",26,"2022Q4","Jura",2022-12-01,"I 56 ..... Restauration",335.2,NA,NA
"10305",26,"2022Q4","Jura",2022-12-01,"J 58-63 > Information et communication",121.3,NA,NA
"10306",26,"2022Q4","Jura",2022-12-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",57.9,NA,NA
"10307",26,"2022Q4","Jura",2022-12-01,"JB 61 ..... Télécommunications",12.9,NA,NA
"10308",26,"2022Q4","Jura",2022-12-01,"JC 62-63 ..... Activités informatiques et services d’information",50.5,NA,NA
"10309",26,"2022Q4","Jura",2022-12-01,"K 64 ..... Activités des services financiers",3.7,NA,NA
"10310",26,"2022Q4","Jura",2022-12-01,"K 64-66 > Activités financières et d'assurance",10.4,NA,NA
"10311",26,"2022Q4","Jura",2022-12-01,"K 65 ..... Assurance",5.8,NA,NA
"10312",26,"2022Q4","Jura",2022-12-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0.9,NA,NA
"10313",26,"2022Q4","Jura",2022-12-01,"L 68 > Activités immobilières",8.6,NA,NA
"10314",26,"2022Q4","Jura",2022-12-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",305.4,NA,NA
"10315",26,"2022Q4","Jura",2022-12-01,"MA 69 ..... Activités juridiques et comptables",66,NA,NA
"10316",26,"2022Q4","Jura",2022-12-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",69.2,NA,NA
"10317",26,"2022Q4","Jura",2022-12-01,"MC 71 ..... Activités d'architecture et d'ingénierie",106.8,NA,NA
"10318",26,"2022Q4","Jura",2022-12-01,"MD 72 ..... Recherche-développement scientifique",1.9,NA,NA
"10319",26,"2022Q4","Jura",2022-12-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",61.4,NA,NA
"10320",26,"2022Q4","Jura",2022-12-01,"N 77-82 > Activités de services administratifs et de soutien",1406.4,NA,NA
"10321",26,"2022Q4","Jura",2022-12-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",101.9,NA,NA
"10322",26,"2022Q4","Jura",2022-12-01,"NB 78 ..... Activités liées à l'emploi",1304.6,NA,NA
"10323",26,"2022Q4","Jura",2022-12-01,"O 84 > Administration publique",9.9,NA,NA
"10324",26,"2022Q4","Jura",2022-12-01,"P 85 > Enseignement",43.2,NA,NA
"10325",26,"2022Q4","Jura",2022-12-01,"Q 86 ..... Activités pour la santé humaine",522.5,NA,NA
"10326",26,"2022Q4","Jura",2022-12-01,"Q 86-88 > Santé humaine et action sociale",906.6,NA,NA
"10327",26,"2022Q4","Jura",2022-12-01,"Q 87 ..... Hébergement médico-social et social",286,NA,NA
"10328",26,"2022Q4","Jura",2022-12-01,"Q 88 ..... Action sociale sans hébergement",98.2,NA,NA
"10329",26,"2022Q4","Jura",2022-12-01,"R 90-93 > Arts, spectacles et activités récréatives",86.9,NA,NA
"10330",26,"2022Q4","Jura",2022-12-01,"S 94-96 > Autres activités de services",195.7,NA,NA
"10331",26,"2022Q4","Jura",2022-12-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",82.9,NA,NA
"10332",26,"2022Q4","Jura",2022-12-01,"U 99 > Activités extra-territoriales",0,NA,NA
"10333",24,"2023Q1","Neuchâtel",2023-03-01,"A 01-03 - Secteur primaire",66.6,2401,2.77384423157018
"10334",24,"2023Q1","Neuchâtel",2023-03-01,"A-U 01-99 Total",15130.6,106328,14.230118125047
"10335",24,"2023Q1","Neuchâtel",2023-03-01,"B 05-09 > Industries extractives",9.7,NA,NA
